id,ingredients,ingredients_raw_str
459648,"['white flour', 'cereal', 'baking powder', 'raw sugar', 'cinnamon', 'egg', 'butter', 'baby food', 'apple juice']","['1 cup white flour or 1 cup whole wheat flour', '1/2 cup baby cereal ', '1 1/2 teaspoon baking powder', '2 teaspoon white sugar or 2 teaspoon brown sugar', '1 teaspoon cinnamon', '1 egg', '1 tablespoon melted butter or 1 tablespoon oil', '1 tablespoon baby food ', '1 cup apple juice or 1 cup water ']"
497251,"['bananas', 'simply potato traditional mashed potatoes', 'powdered sugar', 'peanut butter', 'oil']","['2 large bananas, sliced down the middle then in half ', '1/2 cup simply potato traditional mashed potatoes', '1/4 cup powdered sugar', '2 1/2 tablespoon peanut butter', ' oil ']"
11967,"['chuck roast', 'water', 'beef base', 'bay leaves', 'dried basil leaves', 'dried oregano leaves', 'salt', 'dried red pepper', 'garlic powder']","['1 chuck roast', '1 1/2 cup water', '2 teaspoon beef base', '2 bay leaves', '2 tablespoon dried basil leaves, crushed ', '1 1/2 tablespoon dried oregano leaves, crushed ', '2 1/2 teaspoon salt', '1 teaspoon crushed dried red pepper', '1/2 teaspoon garlic powder']"
22866,"['boneless ham', 'red bell pepper', 'butter', 'green bell pepper', 'yams', 'garlic', 'bartlett pears', 'cinnamon', 'raisins', 'nutmeg', 'fig preserves', 'pecans', 'salt', 'onion', 'cracked black pepper', 'celery', 'bartlett pears']","['1 boneless ham', '1/4 cup red bell pepper, chopped ', '1/4 cup butter', '1/4 cup green bell pepper, chopped ', '2 cup yams, cubed ', '1/4 cup garlic, diced ', '2 cup bartlett pears, cubed ', '1 pinch cinnamon', '1/4 cup raisins', '1 pinch nutmeg', '1/4 cup fig preserves', '1/2 cup pecans, chopped ', ' salt', '1/2 cup onion, chopped ', ' cracked black pepper, to taste ', '1/2 cup celery, chopped ', '6 bartlett pears, halved ']"
27809,"['eggplant', 'tomatoes', 'garlic cloves', 'onion', 'chili powder', 'pepper']","['1 lb eggplant, peeled and cut into 1/2 "" cube ', '1 can tomatoes', '2 garlic cloves, minced ', '1/4 cup onion, minced ', '1/4 teaspoon chili powder, more if desired ', '1 dash pepper']"
39792,"['flour', 'salt', 'baking powder', 'shortening', 'sugar', 'eggs', 'milk', 'sugar', 'vanilla']","['2 1/4 cup flour, sifted ', '1/2 teaspoon salt', '2 1/2 teaspoon baking powder', '1/2 cup shortening', '1 1/2 cup sugar', '2 eggs', '1 cup milk', '3 tablespoon burnt sugar ', '1 teaspoon vanilla']"
42648,"['all-purpose flour', 'baking powder', 'ground cinnamon', 'baking soda', 'ground nutmeg', 'salt', 'fresh pumpkin puree', 'applesauce', 'granulated sugar', 'margarine', 'egg whites', 'vanilla extract', 'cooking spray', 'dark brown sugar', 'dark rum', 'skim milk', 'powdered sugar']","['3 1/4 cup all-purpose flour', '1 tablespoon baking powder', '2 1/2 teaspoon ground cinnamon', '1 teaspoon baking soda', '1 teaspoon ground nutmeg', '1/4 teaspoon salt', '1 1/2 cup fresh pumpkin puree or 1 1/2 cup canned pumpkin puree', '1/2 cup applesauce', '1 1/2 cup granulated sugar', '1/2 cup margarine, softened ', '3 large egg whites', '2 teaspoon vanilla extract', ' cooking spray', '3 tablespoon dark brown sugar or 3 tablespoon light brown sugar', '1 tablespoon dark rum', '1 teaspoon skim milk', '3 tablespoon powdered sugar']"
53122,"['eggplants', 'vegetable oil', 'white onion', 'light mayonnaise', 'dijon mustard', 'salt']","['2 medium eggplants', '2/3 cup vegetable oil', '1 medium white onion, chopped ', '4 tablespoon light mayonnaise', '1 teaspoon dijon mustard', '1 pinch salt']"
61143,"['eggplant', 'eggs', 'dry breadcrumbs', 'cilantro', 'sultana raisin', 'greek yogurt', 'garlic cloves', 'jalapeno chile', 'tomato paste', 'hot paprika', 'ground cumin', 'curry', 'ground coriander', 'salt', 'ground ginger', 'ground cardamom', 'all-purpose flour', 'eggs', 'tzatziki']","['1 large eggplant, peeled, cut into 2 inch piece ', '2 large eggs', '2 cup dry breadcrumbs', '1 cup coarsely chopped cilantro', '1/2 cup sultana raisin', '1/2 cup greek yogurt', '3 garlic cloves, minced ', '1/2 jalapeno chile, minced ', '2 teaspoon tomato paste', '1 teaspoon hot paprika', '1 teaspoon ground cumin', '1/2 teaspoon curry', '1/2 teaspoon ground coriander', '1/2 teaspoon salt', '1/4 teaspoon ground ginger', '1 pinch ground cardamom', '1 cup all-purpose flour', '2 eggs, beaten to blend ', ' tzatziki ']"
86693,"['raw cashews', 'garlic', 'olive oil', 'sea salt', 'water']","['2 cup raw cashews', '3 -7 clove garlic ', '2 tablespoon olive oil', ' sea salt, to taste ', '1 cup water']"
98922,"['tomatoes', 'onion', 'fresh basil leaf', 'mozzarella cheese', 'sun-dried tomato vinaigrette dressing']","['4 large tomatoes, sliced ', '1 medium onion, thinly sliced ', '1/2 cup fresh basil leaf', '1/2 cup shredded mozzarella cheese', '1/2 cup sun-dried tomato vinaigrette dressing']"
106241,"['red onions', 'extra virgin olive oil', 'balsamic vinegar']","['2 large red onions', '3 tablespoon extra virgin olive oil', '3/4 cup balsamic vinegar']"
149664,"['toast', 'mayonnaise', 'bacon', 'american cheese', 'eggs', 'tomatoes', 'butter', 'country gravy mix', 'milk', 'cheddar cheese', 'sweet onion', 'lettuce']","['5 slice toast', '1/4 cup mayonnaise', '1 package bacon, cooked and crumbled ', '4 slice american cheese', '3 eggs, scrambled ', '1 medium tomatoes, chopped ', '2 tablespoon butter or 2 tablespoon margarine', '2 tablespoon country gravy mix', '1 cup milk', '1 cup cheddar cheese, shredded ', '1/4 cup sweet onion, diced ', ' shredded lettuce']"
193454,"['butter', 'mushrooms', 'flour', 'port wine', 'shallot', 'balsamic vinegar', 'beef broth', 'worcestershire sauce', 'tomato paste', 'dried rosemary', 'dijon mustard']","['1 tablespoon butter', '1 1/2 cup mushrooms, sliced ', '1 tablespoon flour', '1/3 cup port wine', '1/4 cup shallot, minced ', '1 tablespoon balsamic vinegar', '1 cup beef broth', '2 teaspoon worcestershire sauce', '1 teaspoon tomato paste', '1/8 teaspoon dried rosemary', '1/2 teaspoon dijon mustard']"
275423,"['fresh broccoli', 'unsalted butter', 'celery', 'fresh mushrooms', 'onion', 'sliced water chestnuts', 'condensed cream of mushroom soup', 'velveeta cheese', 'garlic salt', 'pepper', 'cheddar cheese']","['2 lb fresh broccoli, trimmed and cut up ', '2 tablespoon unsalted butter, plus more for greasing the casserole ', '1/4 cup chopped celery', '1/4 lb fresh mushrooms, sliced ', '1/4 cup chopped onion', '1 can sliced water chestnuts', '1 can condensed cream of mushroom soup', '1/2 lb velveeta cheese', '1/2 teaspoon garlic salt', '1/4 teaspoon pepper', '1 cup grated cheddar cheese']"
275966,"['dark chocolate', 'sweetened condensed milk', 'butter', 'salt', 'unsalted shelled pistachios']","['350 g dark chocolate, chopped ', '1 can sweetened condensed milk', '1 tablespoon butter', '1 pinch salt', '150 g unsalted shelled pistachios']"
306796,"['ground beef', 'seasoned bread crumbs', 'milk', 'dried onion flakes', 'garlic salt', 'pepper', 'mozzarella cheese', 'all-purpose flour', 'cooking oil', 'pizza sauce']","['2 lb ground beef', '2 cup seasoned bread crumbs', '1 cup milk', '1/4 cup dried onion flakes', '2 teaspoon garlic salt', '1/4 teaspoon pepper', '1 package mozzarella cheese', '1/3 cup all-purpose flour', '1/4 cup cooking oil', '2 jar pizza sauce']"
324948,"['9325 lean ground beef', 'onion', 'garlic cloves', 'zucchini', 'salt', 'pepper', 'italian seasoning', 'whole tomatoes', 'tomato paste', 'firm silken tofu', 'fresh spinach', 'parmesan cheese', 'part-skim mozzarella cheese', 'eggs', 'lasagna noodles']","['1 lb 93 lean ground beef', '1 medium onion, chopped ', '2 garlic cloves, minced ', '2 cup zucchini or 2 cup summer squash, in 1cm cube ', ' salt', ' pepper', ' italian seasoning ', '2 can whole tomato ', '1 can tomato paste', '2 carton firm silken tofu ', '4 cup fresh spinach', '1/2 cup grated parmesan cheese', '8 ounce part-skim mozzarella cheese, shredded ', '2 eggs', '9 lasagna noodles']"
327032,"['unsalted butter', 'light brown sugar', 'granulated sugar', 'eggs', 'all-purpose flour', 'all-purpose flour', 'baking soda', 'salt', 'pure vanilla extract', 'bittersweet chocolate chips', 'white chocolate chips', 'macadamia nuts', 'walnuts']","['1 cup unsalted butter, softened ', '1 cup packed light brown sugar', '1/2 cup granulated sugar', '2 large eggs', '2 cup all-purpose flour', '2 tablespoon all-purpose flour', '1 teaspoon baking soda', '1/2 teaspoon salt', '1 1/2 teaspoon pure vanilla extract', '1 1/2 cup bittersweet chocolate chips', '3/4 cup white chocolate chips', '1/2 cup chopped macadamia nuts', '1/2 cup chopped toasted walnuts']"
352932,"['fresh blueberries', 'red grapes', 'walnuts', 'dry roasted salted peanut', 'bittersweet chocolate chips']","['2 cup fresh blueberries, rinsed and completely dried ', '2 cup fresh red grapes, rinsed and completely dried ', '1 cup raw shelled walnuts', '3/4 cup dry roasted salted peanut', '3/4 cup 60 cacoa bittersweet chocolate chip ']"
377531,"['vegetable oil', 'unsweetened applesauce', 'unsweetened cocoa powder', 'sugar', 'all-purpose flour', 'baking powder', 'baking soda', 'eggs', 'vanilla', 'nuts']","['1/3 cup vegetable oil', '1/2 cup unsweetened applesauce', '1/2 cup unsweetened cocoa powder', '1/2 cup sugar or 1/2 cup sugar substitute', '1 cup all-purpose flour', '1 teaspoon baking powder', '1/2 teaspoon baking soda', '2 large eggs', '1 teaspoon vanilla', '1/4 cup chopped nuts']"
392972,"['shallots', 'garlic cloves', 'unsalted butter', 'vegetable oil', 'beef', 'fresh mushrooms', 'brandy', 'coarse grain mustard', 'dijon mustard', 'sour cream', 'fresh parsley', 'salt and pepper']","['6 shallots, finely chopped ', '4 garlic cloves, crushed ', '1 tablespoon unsalted butter', '1 tablespoon vegetable oil', '1 1/2 lb good quality beef, thinly sliced ', '1/2 lb fresh mushrooms, sliced ', '1/2 cup good quality brandy or 1/2 cup cognac', '2 teaspoon coarse grain mustard', '2 teaspoon dijon mustard', '1 -1 1/2 cup sour cream', '1/2 cup chopped fresh parsley', ' salt and pepper']"
404335,"['oil', 'mustard seeds', 'green cabbage', 'ground turmeric', 'garlic cloves', 'salt', 'cayenne']","['2 tablespoon oil', '1/2 teaspoon mustard seeds', '1 lb green cabbage, sliced very thinly ', '1/2 teaspoon ground turmeric', '2 garlic cloves, minced ', '1/2-1 teaspoon salt', '1/2 teaspoon cayenne']"
407230,"['pasta', 'smoked pork sausage', 'celery', 'leek', 'yellow pepper', 'green beans', 'sweetcorn', 'condensed mushroom soup', 'cheese with green chili peppers']","['500 g pasta, i used penne ', '150 g smoked pork sausage, sliced ', '2 stick celery', '1 leek ', '1 big yellow pepper', '100 g green beans', '100 g sweetcorn', '2 can condensed mushroom soup', ""100 -150 g cheese with green chili peppers, diced finely ""]"
424509,"['pollock', 'pollock', 'fresh spinach', 'milk', 'all-purpose flour', 'butter', 'jarlsberg cheese', 'parmesan cheese', 'breadcrumbs', 'black peppercorns', 'bay leaves', 'white wine vinegar', 'nutmeg', 'salt 26 freshly ground black pepper']","['1 1/2 lb fresh pollock', '1 1/2 lb salted and dried pollock or 1 1/2 lb cod, rehydrated for 24 hour water changed at least once ', '1/2 lb fresh spinach', '4 cup milk', '3 tablespoon all-purpose flour', '2 tablespoon butter', '1 cup grated jarlsberg cheese', '1 cup grated parmesan cheese', '1/2 cup breadcrumbs', '6 black peppercorns', '2 bay leaves', '1 tablespoon white wine vinegar', '1 small pinch of grated nutmeg', ' salt & freshly ground black pepper']"
493437,"['red lentil', 'onion', 'tomatoes', 'salt', 'black pepper', 'ground cumin', 'garlic clove', 'bread', 'butter']","['1 cup red lentil', '1 small onion', '1 small tomatoes', '1 pinch salt', '1 pinch black pepper', '1 pinch ground cumin', '1 garlic clove, optional ', '2 loaf of arabian bread', '3 tablespoon butter']"
15110,"['boneless beef chuck roast', 'cloves', 'boiling water', 'bay leaves', 'salt', 'onions', 'red wine vinegar', 'peppercorns', 'juniper berries', 'head of cabbage', 'shortening', 'sugar', 'gingersnap cookies']","['3 1/2-4 lb boneless beef chuck roast', '6 whole cloves', '1 cup boiling water', '2 bay leaves', '2 teaspoon salt', '2 onions, sliced into ring ', '1 1/2 cup red wine vinegar', '12 peppercorns', '12 juniper berries', '1 medium head of cabbage, cut into 8 wedge ', '2 tablespoon shortening', '2 teaspoon sugar', '12 gingersnap cookies, crushed ']"
497101,"['chicken breast', 'olive oil', 'bell pepper', 'onion', 'carrot', 'unsweetened apple juice', 'low sodium soy sauce', 'creamy peanut butter', 'brown sugar', 'garlic powder', 'ground ginger']","['1 lb chicken breast, cut into 1-in strip ', '1 tablespoon olive oil', '1 bell pepper, sliced ', '1 small onion, sliced ', '1 cup carrot, thinly sliced ', '1/4 cup unsweetened apple juice', '1/4 cup low sodium soy sauce', '1/4 cup creamy peanut butter', '2 tablespoon brown sugar', '2 teaspoon garlic powder', '1/4 teaspoon ground ginger']"
512947,"['olive oil', 'onion', 'garlic cloves', 'frozen chopped spinach', 'low fat cottage cheese', 'sour cream', 'monterey jack cheese', 'corn tortillas', 'enchilada sauce']","['1 tablespoon olive oil', '1/2 cup chopped onion', '2 garlic cloves, minced ', '10 ounce frozen chopped spinach, thawed and drained, squeezed dry ', '1 cup low fat cottage cheese', '1/2 cup sour cream', '2 cup shredded monterey jack cheese', '10 corn tortillas', '19 ounce enchilada sauce']"
8719,"['toor dal', 'coconut milk', 'jaggery', 'curry leaf', 'asafoetida powder', 'oil', 'garam masala', 'cumin seed', 'tamarind pulp']","['1 cup toor dal ', ' coconut milk ', '1 tablespoon jaggery', ' curry leaf', '1 pinch asafoetida powder', ' oil', ' garam masala', ' cumin seed', '2 tablespoon tamarind pulp, soaked in water ']"
21713,"['boneless skinless chicken breast halves', 'olive oil', 'mushrooms', 'marsala wine', 'fresh parsley', 'black pepper']","['6 boneless skinless chicken breast halves', '2 tablespoon olive oil', '2 cup thinly sliced mushrooms', '2/3 cup marsala wine', '2 tablespoon chopped fresh parsley', '1/4 teaspoon freshly ground black pepper']"
22673,"['sugar', 'cornstarch', 'orange juice', 'biscuit mix', 'eggs', 'milk']","['7 tablespoon sugar, divided ', '1 1/2 teaspoon cornstarch', '1 1/2 cup orange juice, divided ', '2 cup biscuit mix', '2 eggs', '3/4 cup milk']"
25096,"['chicken', 'sweet red pepper', 'onion', 'cream cheese', 'salt 26 pepper', 'salad oil', 'flour tortillas', 'heavy cream', 'monterey jack cheese']","['2 cup diced cooked chicken', '1/2 cup chopped sweet red pepper', '1 large onion, sliced ', '2 package cream cheese, diced ', ' salt & pepper', ' salad oil', '12 flour tortillas', '2/3 cup heavy cream', '2 cup monterey jack cheese']"
37061,"['duck', 'salt', 'oil', 'star anise', 'szechuan peppercorns', 'clove', 'cinnamon sticks', 'spring onions', 'rice wine', 'soft brown sugar', 'soy sauce', 'salt', 'chicken stock', 'fresh ginger', 'chinese pancakes', 'spring onion', 'cucumber', 'hoisin sauce']","['4 duck, leg ', '1 teaspoon salt', ' oil ', '5 whole star anise', '1 tablespoon szechuan peppercorns', '1 teaspoon clove', '6 cinnamon sticks', '4 spring onions', '6 tablespoon rice wine', '8 tablespoon soft brown sugar', '8 tablespoon soy sauce', '3 teaspoon salt', '2 pint chicken stock', '4 slice fresh ginger, un peeled ', ' chinese pancakes', ' spring onion', ' cucumber', ' hoisin sauce ']"
39561,"['vegetable stock', 'carrots', 'french beans', 'cauliflower', 'peas', 'broccoli florets']","['8 cup vegetable stock', '100 g carrots, finely sliced ', '100 g french beans, chopped fine ', '60 g cauliflower, cut into small piece ', '60 g peas', '60 g broccoli florets, cut into small piece salt and freshly ground pepper ']"
517800,"['butter', 'brown sugar', 'eggs', 'vanilla', 'cocoa powder', 'all-purpose flour', 'baking soda', 'salt', 'sugar']","['1 cup butter, softened ', '1 1/2 cup brown sugar', '2 eggs', '1 teaspoon vanilla', '3/4 cup cocoa powder', '2 cup all-purpose flour', '1 teaspoon baking soda', '1 teaspoon salt', '1/2 cup granulated sugar, for rolling ']"
47059,"['tofu scrambler', 'firm tofu', 'soy sausage', 'vegan american cheese', 'bagel']","['1 tablespoon fantastic food tofu scrambler', ""3 ounce firm tofu "", '1/4 package lifelite gimmie lean soy sausage', '1 slice vegan american cheese', ""1 bagel, sliced ""]"
60467,"['wide egg noodles', 'raisins', 'eggs', 'sour cream', 'unsalted butter', 'sugar', 'whole milk', 'corn flakes', 'dark brown sugar']","['8 ounce wide egg noodles', '1 cup raisins', '5 large eggs', '1 cup sour cream', '1/2 cup melted unsalted butter, cooled ', '1/3 cup sugar', '4 cup whole milk', '3 cup corn flakes, coarsely crushed ', '1/4 packed dark brown sugar']"
99057,"['boneless skinless chicken breasts', 'onion', 'green pepper', 'salt and pepper', 'mayonnaise']","['2 boneless skinless chicken breasts', '1/2 onion', '1/2 green pepper', ' salt and pepper', ' mayonnaise ']"
127367,"['whole wheat couscous', 'frozen green pea', 'sun-dried tomato packed in oil', 'feta cheese', 'of fresh mint', 'salt and black pepper']","['1 cup whole wheat couscous', '1 cup frozen green pea, thawed ', '1/2 cup minced sun-dried tomato packed in oil, with one tb oil ', '4 tablespoon crumbled feta cheese', '4 tablespoon chopped of fresh mint or 4 tablespoon fresh basil', ' salt and black pepper']"
15745,"['olive oil', 'onions', 'garlic cloves', 'black beans', 'water', 'smoked ham hock', 'bay leaves', 'parsley', 'salt', 'ground cumin', 'ground black pepper', 'smoked ham', 'cooked white rice']","['2 tablespoon olive oil', '2 medium onions, minced ', '8 garlic cloves, minced ', '1 lb black beans, rinsed ', '12 cup water', '1 large smoked ham hock, rinsed ', '2 bay leaves', '1 cup chopped parsley ', '1 1/2 teaspoon salt', '1 1/2 teaspoon ground cumin', ' ground black pepper', '1 lb left over smoked ham or 1 lb left over smoked pork, diced ', '6 cup cooked white rice']"
