,id,steps,ingredients
636,351464,"['preheat oven to 350 degrees', 'cook cabbage in 2 inch of boiling water with 2 teaspoons salt for 7 - 10 minutes or until crisp tender, drain well', 'combine onion, caraway seed, mustard, 1/2 teaspoon salt, soup and milk', 'in a greased 2 quart casserole dish, layer cabbage, corn beef and soup mixture, ending with soup', 'bake for 35 minutes', 'meanwhile, melt butter in a skillet, stir in croutons', 'do not brown', 'remove casserole from oven, arrange croutons in a circle around edge of casserole', 'cut cheese in diagonal wedges, arrange in center of casserole', 'bake 10 minutes longer']","['cabbage', 'salt', 'onion', 'caraway seed', 'prepared mustard', 'condensed cheddar cheese soup', 'evaporated milk', 'corned beef', 'butter', 'herbed croutons', 'american cheese']"
637,354789,"['1', 'put saffron in small dish, pour a half cup chicken stock over it and set aside', '2', 'heat one tablespoon oil in large skillet to very hot, add shrimp and stir', 'sprinkle with paprika and stir-fry just until shrimp begin to brown but are not fully cooked, 2-4 minutes', 'season with cayenne pepper and remove from heat', '3', 'add butter and remaining oil and reheat', 'add onion and garlic and saute until soft, working up anything stuck to the skillet, 5-6 minutes', 'add the chorizo, saute a couple of minutes more, then stir in cumin and rice', 'saute, stirring, until the rice turns opaque, 5-6 minutes', 'stir in the saffron mixture and wine', 'cook, stirring with wooden spoon over medium heat, until most of the liquid has evaporated', '4', 'add about 1/2 cup of the hot broth to the rice, stirring constantly until the broth is absorbed', 'continue adding the remaining broth 1/2 cup at a time, waiting until each addition is absorbed before adding more', 'continue until the rice is tender, about 35 to 45 minutes', 'the rice should have a creamy consistency', 'add the reserved shrimp, parmesan, parsley and adjust the seasoning with salt and pepper', 'serve at once']","['saffron thread', 'olive oil', 'shrimp', 'paprika', 'cayenne', 'butter', 'onion', 'garlic cloves', 'chorizo sausage', 'cumin', 'salt', 'arborio rice', 'white wine', 'chicken stock', 'parmesan cheese', 'fresh parsley']"
638,385032,['place all ingredients in a blender and puree until frothy'],"['apricot', 'strawberry', 'non-fat vanilla yogurt', 'skim milk']"
639,508652,"['combine honey, almond butter, cinnamon, and almond extract until well blended', 'stir in walnuts and quinoa flakes until just combined', 'press mixture into 8 inch pan, lined with foil', 'refrigerate for 30 minutes', 'using foil, lift mixture from pan and cut into 8 bars']","['honey', 'almond butter', 'ground cinnamon', 'sea salt', 'almond extract', 'quinoa', 'walnuts']"
640,423430,"['spray a non-stick skillet with a little cooking spray', 'finely dice the red onion and set aside', 'shred/ grate the zucchini and lay the flesh on a paper towel to soak up any moisture', 'quarter the cherry tomatoes, scrape out the seeds and finely dice the flesh', 'lay the flesh on a paper towel also to soak up any moisture', 'finely chop the black olives and the feta cheese', 'set both aside, separately', 'beat the eggs with the cavenders greek seasoning', 'saute the chopped onion in the non-stick skillet for 2 minutes over medium heat, stirring', 'add the zucchini, tomatoes and olives and cook for a further minute', 'add the beaten eggs and cook, still stirring, for 3-4 minutes or until done', 'on each wrap, place some of the egg mixture and top it with feta cheese', 'fold over the wrap and enjoy!']","['low-fat cooking spray', 'red onion', 'zucchini', 'cherry tomatoes', 'black olives', 'reduced-fat feta cheese', 'eggs', 'cavenders all purpose greek seasoning', 'flour tortillas']"
641,511663,"['prepare tortellini as directed on package', 'when done, drain and keep warm', 'slice boneless chicken breasts into 1/2-inch strips, then season with salt and pepper to taste', 'dredge in flour', 'add olive oil to a large preheated skillet', 'when oil is hot, add floured chicken strips, being careful not to overlap the strips so they cook uniformly', 'turn once to brown on each side', 'if needed, cook chicken in batches, adding additional oil if needed', 'after turning add garlic and cook 1 to 2 minutes or until garlic just starts to brown', 'add mushrooms, tomatoes and peppers; saute 3 to 5 minutes or until vegetables start to become tender but not overcooked', 'add basil and marinara sauce; simmer 1 to 2 minutes or until heated through', 'stir in cream until blended well', 'simmer 1 to 2 minutes', 'add parmesan cheese to sauce and blend until smooth', 'preheat oven to 350°f', 'divide tortellini into 4 equal oven-proof serving bowls, then top with the chicken mixture', 'add mozzarella cheese', 'place in preheated oven just to melt the cheese', 'remove from oven when cheese is melted and serve with garlic bread']","['cheese tortellini', 'boneless skinless chicken breast halves', 'salt and pepper', 'flour', 'olive oil', 'fresh garlic', 'sliced mushrooms', 'roma tomatoes', 'green bell pepper', 'fresh basil leaves', 'marinara sauce', 'whipping cream', 'parmesan cheese', 'mozzarella cheese']"
642,512630,"['preheat oven to 350°f', 'onto a large baking sheet, spread halved heads of baby bok choy into a single layer', 'drizzle with olive oil and sprinkle with salt and pepper', 'roast for 12 minutes', 'using tongs, turn each bok choy to ensure both sides are nicely browned', 'return to oven to roast for another 12 minutes', 'serve immediately and enjoy']","['baby bok choy', 'olive oil', 'salt', 'black pepper']"
643,514512,"['in 2 quart microwave-safe bowl combine simply potatoes and water', 'cover; microwave on high 5 minutes or until potatoes are fork tender', 'drain water; place in large bowl', 'pour over 1/2 cup salad dressing; stir to coat', 'heat grill to high', 'place potato wedges and lettuce, cut sides down, on grill rack coated with cooking spray', 'cook until grill marks appear, about 2 minutes per side', 'place lettuce on platter; drizzle with remaining salad dressing', 'top with potatoes; sprinkle with parmesan and pancetta']","['simply potatoes red potato wedges', 'caesar salad dressing', 'romaine lettuce hearts', 'parmesan cheese', 'pancetta']"
644,523259,"['in a skillet, lightly brown the deerburger or ground beef', 'stir in the onion and continue to cook until it is clear', 'now stir in the salt, pepper, beans and soup', 'pour mixture into a greased casserole dish', 'place in a 350 oven and begin baking for about 30 minutes', 'when the casserole begins to bubble, cover the top of it with the biscuits, turn the oven temperature up to 375 and continue baking another 15 to 20 minutes or until the biscuits are done']","['deer', 'onion', 'salt', 'black pepper', 'cut green beans', 'condensed tomato soup', 'biscuits']"
645,526022,"['preheat oven to 425 degrees', 'place olive oil, butter and garlic in a 13x9 casserole dish and place in oven during preheat, to melt', 'cut chicken in bite sized cubes', 'in a ziploc bag, add bread crumbs, parsley flakes, salt, garlic powder and parmesan', 'add chicken pieces and shake to coat chicken in breading', 'add chicken to 13x9 dish and bake for 13 minutes', 'stir and return to oven to bake for another 12 minutes']","['boneless skinless chicken breasts', 'seasoned bread crumbs', 'parsley flakes', 'salt', 'garlic powder', 'parmesan cheese', 'butter', 'garlic cloves', 'olive oil']"
646,688,"['mix first 5 ingredients in saucepan', 'melt over low heat, stirring constantly', 'remove from heat and stir in cereal and pretzels', 'drop by rounded tablespoonful onto wax paper and allow to harden']","['butterscotch chips', 'light corn syrup', 'milk', 'butter', 'vanilla', 'puffed corn cereal', 'broken pretzel']"
647,12572,"['blend cream cheese with 2 tbsp butter until smooth', 'add next five ingredients and mix well', 'spoon 1/2 c meat mixture onto 2""triangles"" of dough', '(don\'t separate, so you actually have a ""square"") pull 4 corners to the top, center of mixture and twist slightly and seal edges by pinching', 'brush tops with remaining butter and sprinkle with croutons bake on ungreased cookie sheet for 20-25 minutes in a 350* oven until golden brown']","['cream cheese', 'butter', 'boneless chicken', 'salt and pepper', 'milk', 'onion', 'olive', 'refrigerated crescent dinner rolls', 'crouton']"
648,16809,"['pound chicken breasts flat', 'top each with ham and cheese', 'roll up and secure with toothpick', 'melt butter in 8-inch saucepan', 'roll chicken in flour and saute for about 8 minutes or until lightly browned and juices run clear', 'remove and keep warm', 'to same pan add crushed bouillon cube and garlic', 'add 2 tbs of reserved flour and cook and stir 1 minute', 'add milk, stirring until bubbly', 'add onion salt', 'return chicken and coat with sauce', 'sprinkle with parsley']","['chicken breast halves', 'deli ham', 'swiss cheese', 'flour', 'butter', 'chicken bouillon cube', 'garlic', 'milk', 'onion salt', 'parsley']"
649,26457,"['put the crushed digestive biscuits into mixing bowl', 'add the melted butter and stir well until the crumbs are evenly coated', 'press the crumbs mixture against the base and sides of a 23cm pie dish', 'chill for at least 15 min until firm', 'put the ice-cream in a mixing bowl', 'using an electric mixer at medium speed, beat until the ice-cream is soft and smooth', 'spoon the ice-cream into the crumb base and smooth level', 'freeze for 6 to 7 hours or until firm', 'put the chocolate in a small heatproof bowl', 'stand over a saucepan of gently simmering water', 'stirring occasionally, until the chocolate melts', 'cool slightly', 'drizzle the chocolate back and forth over the surface of the ice-cream, then return to the freezer', 'whip the cream until it stands in soft peaks', 'use to pipe a simple design round the edge of the pie', 'to serve- allow the ice-cream pie to stand at room temperature for 15 min to soften slightly, then cut into wedges and transfer to serving plates', 'serve with cigar wafers']","['digestive biscuits', 'butter', 'chocolate ice cream', 'chocolate', 'double cream', 'biscuit']"
650,29269,"['in lg skillet, melt butter, add onion and garlic and saute until tender', 'add remaining sauce ingredients, bring to a boil', 'reduce heat and simmer for 20 minutes', 'place ribs on grill about 6 inches from heat', 'close hood and cook for 20 minutes; turn', 'cook for 45 more minutes', 'baste with sauce, cook 10 minutes; turn, baste and cook 10 more minutes']","['pork spareribs', 'butter', 'onion', 'garlic', 'tomato sauce', 'cider vinegar', 'brown sugar', 'chili powder', 'prepared mustard', 'pepper']"
651,49827,"['slice grapefruit, oranges and mandarins very thinly', 'place in a large bowl and cover with 6 pints (or about 2', '8 litres) of water and stand overnight', 'next morning put them into a large pot and boil slowly till skins are tenders (about 2 hours)', 'meanwhile, scrape the pulp from the passionfruit', 'reserve', 'place the skins from the passionfruit in a separate pot, cover with water and cook until skins are tender', 'scrape out pulpy inner flesh and discard outer skin', 'chop the flesh and add to the pot of tenderised citrus skins', 'add the juice of 2 lemons and 6 lb (or about 2', '8kg) of sugar', 'stir until sugar is dissolved then boil until setting point is reached', 'add the passionfruit pulp and return to boil for 2 minutes', 'allow to stand for 10 minutes', 'boil and seal', 'don\x92t open for 6 weeks!']","['grapefruit', 'seville oranges', 'mandarin oranges', 'passion fruit', 'lemons%2c juice of', 'sugar']"
